_id,Disease,Year,PROVINCE,Week_no,Count
28561,Hand Foot Mouth,2020,Sing Buri,15,8.0
28562,Hand Foot Mouth,2020,Sing Buri,16,8.0
28563,Hand Foot Mouth,2020,Sing Buri,17,8.0
28564,Hand Foot Mouth,2020,Sing Buri,18,8.0
28565,Hand Foot Mouth,2020,Sing Buri,19,8.0
28566,Hand Foot Mouth,2020,Sing Buri,20,1.0
28567,Hand Foot Mouth,2020,Sing Buri,21,8.0
28568,Hand Foot Mouth,2020,Sing Buri,22,8.0
28569,Hand Foot Mouth,2020,Sing Buri,23,1.0
28570,Hand Foot Mouth,2020,Sing Buri,24,8.0
28571,Hand Foot Mouth,2020,Sing Buri,25,8.0
28572,Hand Foot Mouth,2020,Sing Buri,26,1.0
28573,Hand Foot Mouth,2020,Sing Buri,27,1.0
28574,Hand Foot Mouth,2020,Sing Buri,28,8.0
28575,Hand Foot Mouth,2020,Sing Buri,29,8.0
28576,Hand Foot Mouth,2020,Sing Buri,30,8.0
28577,Hand Foot Mouth,2020,Sing Buri,31,8.0
28578,Hand Foot Mouth,2020,Sing Buri,32,1.0
28579,Hand Foot Mouth,2020,Sing Buri,33,2.0
28580,Hand Foot Mouth,2020,Sing Buri,34,8.0
28581,Hand Foot Mouth,2020,Sing Buri,35,1.0
28582,Hand Foot Mouth,2020,Sing Buri,36,8.0
28583,Hand Foot Mouth,2020,Sing Buri,37,8.0
28584,Hand Foot Mouth,2020,Sing Buri,38,1.0
28585,Hand Foot Mouth,2020,Sing Buri,39,2.0
28586,Hand Foot Mouth,2020,Sing Buri,40,1.0
28587,Hand Foot Mouth,2020,Sing Buri,41,8.0
28588,Hand Foot Mouth,2020,Sing Buri,42,1.0
28589,Hand Foot Mouth,2020,Sing Buri,43,1.0
28590,Hand Foot Mouth,2020,Sing Buri,44,1.0
28591,Hand Foot Mouth,2020,Sing Buri,45,8.0
28592,Hand Foot Mouth,2020,Sing Buri,46,1.0
28593,Hand Foot Mouth,2020,Sing Buri,47,1.0
28594,Hand Foot Mouth,2020,Sing Buri,48,4.0
28595,Hand Foot Mouth,2020,Sing Buri,49,5.0
28596,Hand Foot Mouth,2020,Sing Buri,50,2.0
28597,Hand Foot Mouth,2020,Sing Buri,51,1.0
28598,Hand Foot Mouth,2020,Sing Buri,52,2.0
28599,Hand Foot Mouth,2020,Chainat,1,8.0
28600,Hand Foot Mouth,2020,Chainat,2,2.0
28601,Hand Foot Mouth,2020,Chainat,3,8.0
28602,Hand Foot Mouth,2020,Chainat,4,3.0
28603,Hand Foot Mouth,2020,Chainat,5,8.0
28604,Hand Foot Mouth,2020,Chainat,6,6.0
28605,Hand Foot Mouth,2020,Chainat,7,2.0
28606,Hand Foot Mouth,2020,Chainat,8,1.0
28607,Hand Foot Mouth,2020,Chainat,9,3.0
28608,Hand Foot Mouth,2020,Chainat,10,8.0
28609,Hand Foot Mouth,2020,Chainat,11,2.0
28610,Hand Foot Mouth,2020,Chainat,12,8.0
28611,Hand Foot Mouth,2020,Chainat,13,8.0
28612,Hand Foot Mouth,2020,Chainat,14,8.0
28613,Hand Foot Mouth,2020,Chainat,15,8.0
28614,Hand Foot Mouth,2020,Chainat,16,8.0
28615,Hand Foot Mouth,2020,Chainat,17,8.0
28616,Hand Foot Mouth,2020,Chainat,18,8.0
28617,Hand Foot Mouth,2020,Chainat,19,8.0
28618,Hand Foot Mouth,2020,Chainat,20,8.0
28619,Hand Foot Mouth,2020,Chainat,21,8.0
28620,Hand Foot Mouth,2020,Chainat,22,8.0
28621,Hand Foot Mouth,2020,Chainat,23,8.0
28622,Hand Foot Mouth,2020,Chainat,24,1.0
28623,Hand Foot Mouth,2020,Chainat,25,8.0
28624,Hand Foot Mouth,2020,Chainat,26,8.0
28625,Hand Foot Mouth,2020,Chainat,27,8.0
28626,Hand Foot Mouth,2020,Chainat,28,8.0
28627,Hand Foot Mouth,2020,Chainat,29,8.0
28628,Hand Foot Mouth,2020,Chainat,30,8.0
28629,Hand Foot Mouth,2020,Chainat,31,8.0
28630,Hand Foot Mouth,2020,Chainat,32,8.0
28631,Hand Foot Mouth,2020,Chainat,33,8.0
28632,Hand Foot Mouth,2020,Chainat,34,8.0
28633,Hand Foot Mouth,2020,Chainat,35,8.0
28634,Hand Foot Mouth,2020,Chainat,36,1.0
28635,Hand Foot Mouth,2020,Chainat,37,8.0
28636,Hand Foot Mouth,2020,Chainat,38,8.0
28637,Hand Foot Mouth,2020,Chainat,39,8.0
28638,Hand Foot Mouth,2020,Chainat,40,8.0
28639,Hand Foot Mouth,2020,Chainat,41,8.0
28640,Hand Foot Mouth,2020,Chainat,42,1.0
28641,Hand Foot Mouth,2020,Chainat,43,8.0
28642,Hand Foot Mouth,2020,Chainat,44,8.0
28643,Hand Foot Mouth,2020,Chainat,45,8.0
28644,Hand Foot Mouth,2020,Chainat,46,8.0
28645,Hand Foot Mouth,2020,Chainat,47,5.0
28646,Hand Foot Mouth,2020,Chainat,48,8.0
28647,Hand Foot Mouth,2020,Chainat,49,8.0
28648,Hand Foot Mouth,2020,Chainat,50,8.0
28649,Hand Foot Mouth,2020,Chainat,51,8.0
28650,Hand Foot Mouth,2020,Chainat,52,8.0
28651,Hand Foot Mouth,2020,Saraburi,1,3.0
28652,Hand Foot Mouth,2020,Saraburi,2,6.0
28653,Hand Foot Mouth,2020,Saraburi,3,9.0
28654,Hand Foot Mouth,2020,Saraburi,4,6.0
28655,Hand Foot Mouth,2020,Saraburi,5,4.0
28656,Hand Foot Mouth,2020,Saraburi,6,3.0
28657,Hand Foot Mouth,2020,Saraburi,7,5.0
28658,Hand Foot Mouth,2020,Saraburi,8,3.0
28659,Hand Foot Mouth,2020,Saraburi,9,2.0
28660,Hand Foot Mouth,2020,Saraburi,10,4.0
28661,Hand Foot Mouth,2020,Saraburi,11,2.0
28662,Hand Foot Mouth,2020,Saraburi,12,1.0
28663,Hand Foot Mouth,2020,Saraburi,13,8.0
28664,Hand Foot Mouth,2020,Saraburi,14,1.0
28665,Hand Foot Mouth,2020,Saraburi,15,2.0
28666,Hand Foot Mouth,2020,Saraburi,16,1.0
28667,Hand Foot Mouth,2020,Saraburi,17,8.0
28668,Hand Foot Mouth,2020,Saraburi,18,2.0
28669,Hand Foot Mouth,2020,Saraburi,19,1.0
28670,Hand Foot Mouth,2020,Saraburi,20,1.0
28671,Hand Foot Mouth,2020,Saraburi,21,8.0
28672,Hand Foot Mouth,2020,Saraburi,22,2.0
28673,Hand Foot Mouth,2020,Saraburi,23,8.0
28674,Hand Foot Mouth,2020,Saraburi,24,1.0
28675,Hand Foot Mouth,2020,Saraburi,25,8.0
28676,Hand Foot Mouth,2020,Saraburi,26,1.0
28677,Hand Foot Mouth,2020,Saraburi,27,8.0
28678,Hand Foot Mouth,2020,Saraburi,28,2.0
28679,Hand Foot Mouth,2020,Saraburi,29,8.0
28680,Hand Foot Mouth,2020,Saraburi,30,2.0
28681,Hand Foot Mouth,2020,Saraburi,31,8.0
28682,Hand Foot Mouth,2020,Saraburi,32,8.0
28683,Hand Foot Mouth,2020,Saraburi,33,8.0
28684,Hand Foot Mouth,2020,Saraburi,34,1.0
28685,Hand Foot Mouth,2020,Saraburi,35,1.0
28686,Hand Foot Mouth,2020,Saraburi,36,1.0
28687,Hand Foot Mouth,2020,Saraburi,37,2.0
28688,Hand Foot Mouth,2020,Saraburi,38,2.0
28689,Hand Foot Mouth,2020,Saraburi,39,2.0
28690,Hand Foot Mouth,2020,Saraburi,40,2.0
28691,Hand Foot Mouth,2020,Saraburi,41,8.0
28692,Hand Foot Mouth,2020,Saraburi,42,5.0
28693,Hand Foot Mouth,2020,Saraburi,43,8.0
28694,Hand Foot Mouth,2020,Saraburi,44,7.0
28695,Hand Foot Mouth,2020,Saraburi,45,10.0
28696,Hand Foot Mouth,2020,Saraburi,46,10.0
28697,Hand Foot Mouth,2020,Saraburi,47,9.0
28698,Hand Foot Mouth,2020,Saraburi,48,19.0
28699,Hand Foot Mouth,2020,Saraburi,49,14.0
28700,Hand Foot Mouth,2020,Saraburi,50,12.0
28701,Hand Foot Mouth,2020,Saraburi,51,5.0
28702,Hand Foot Mouth,2020,Saraburi,52,5.0
28703,Hand Foot Mouth,2020,Chonburi,1,8.0
28704,Hand Foot Mouth,2020,Chonburi,2,5.0
28705,Hand Foot Mouth,2020,Chonburi,3,8.0
28706,Hand Foot Mouth,2020,Chonburi,4,15.0
28707,Hand Foot Mouth,2020,Chonburi,5,13.0
28708,Hand Foot Mouth,2020,Chonburi,6,12.0
28709,Hand Foot Mouth,2020,Chonburi,7,6.0
28710,Hand Foot Mouth,2020,Chonburi,8,12.0
28711,Hand Foot Mouth,2020,Chonburi,9,10.0
28712,Hand Foot Mouth,2020,Chonburi,10,2.0
28713,Hand Foot Mouth,2020,Chonburi,11,7.0
28714,Hand Foot Mouth,2020,Chonburi,12,4.0
28715,Hand Foot Mouth,2020,Chonburi,13,8.0
28716,Hand Foot Mouth,2020,Chonburi,14,1.0
28717,Hand Foot Mouth,2020,Chonburi,15,8.0
28718,Hand Foot Mouth,2020,Chonburi,16,1.0
28719,Hand Foot Mouth,2020,Chonburi,17,1.0
28720,Hand Foot Mouth,2020,Chonburi,18,2.0
28721,Hand Foot Mouth,2020,Chonburi,19,2.0
28722,Hand Foot Mouth,2020,Chonburi,20,2.0
28723,Hand Foot Mouth,2020,Chonburi,21,1.0
28724,Hand Foot Mouth,2020,Chonburi,22,8.0
28725,Hand Foot Mouth,2020,Chonburi,23,1.0
28726,Hand Foot Mouth,2020,Chonburi,24,2.0
28727,Hand Foot Mouth,2020,Chonburi,25,2.0
28728,Hand Foot Mouth,2020,Chonburi,26,1.0
28729,Hand Foot Mouth,2020,Chonburi,27,9.0
28730,Hand Foot Mouth,2020,Chonburi,28,2.0
28731,Hand Foot Mouth,2020,Chonburi,29,2.0
28732,Hand Foot Mouth,2020,Chonburi,30,3.0
28733,Hand Foot Mouth,2020,Chonburi,31,8.0
28734,Hand Foot Mouth,2020,Chonburi,32,4.0
28735,Hand Foot Mouth,2020,Chonburi,33,1.0
28736,Hand Foot Mouth,2020,Chonburi,34,3.0
28737,Hand Foot Mouth,2020,Chonburi,35,6.0
28738,Hand Foot Mouth,2020,Chonburi,36,15.0
28739,Hand Foot Mouth,2020,Chonburi,37,12.0
28740,Hand Foot Mouth,2020,Chonburi,38,8.0
28741,Hand Foot Mouth,2020,Chonburi,39,24.0
28742,Hand Foot Mouth,2020,Chonburi,40,23.0
28743,Hand Foot Mouth,2020,Chonburi,41,40.0
28744,Hand Foot Mouth,2020,Chonburi,42,43.0
28745,Hand Foot Mouth,2020,Chonburi,43,65.0
28746,Hand Foot Mouth,2020,Chonburi,44,63.0
28747,Hand Foot Mouth,2020,Chonburi,45,52.0
28748,Hand Foot Mouth,2020,Chonburi,46,38.0
28749,Hand Foot Mouth,2020,Chonburi,47,35.0
28750,Hand Foot Mouth,2020,Chonburi,48,20.0
28751,Hand Foot Mouth,2020,Chonburi,49,19.0
28752,Hand Foot Mouth,2020,Chonburi,50,24.0
28753,Hand Foot Mouth,2020,Chonburi,51,1.0
28754,Hand Foot Mouth,2020,Chonburi,52,9.0
28755,Hand Foot Mouth,2020,Rayong,1,2.0
28756,Hand Foot Mouth,2020,Rayong,2,10.0
28757,Hand Foot Mouth,2020,Rayong,3,8.0
28758,Hand Foot Mouth,2020,Rayong,4,13.0
28759,Hand Foot Mouth,2020,Rayong,5,6.0
28760,Hand Foot Mouth,2020,Rayong,6,5.0
28761,Hand Foot Mouth,2020,Rayong,7,6.0
28762,Hand Foot Mouth,2020,Rayong,8,8.0
28763,Hand Foot Mouth,2020,Rayong,9,7.0
28764,Hand Foot Mouth,2020,Rayong,10,4.0
28765,Hand Foot Mouth,2020,Rayong,11,5.0
28766,Hand Foot Mouth,2020,Rayong,12,3.0
28767,Hand Foot Mouth,2020,Rayong,13,1.0
28768,Hand Foot Mouth,2020,Rayong,14,8.0
28769,Hand Foot Mouth,2020,Rayong,15,1.0
28770,Hand Foot Mouth,2020,Rayong,16,1.0
28771,Hand Foot Mouth,2020,Rayong,17,2.0
28772,Hand Foot Mouth,2020,Rayong,18,2.0
28773,Hand Foot Mouth,2020,Rayong,19,2.0
28774,Hand Foot Mouth,2020,Rayong,20,2.0
28775,Hand Foot Mouth,2020,Rayong,21,1.0
28776,Hand Foot Mouth,2020,Rayong,22,3.0
28777,Hand Foot Mouth,2020,Rayong,23,2.0
28778,Hand Foot Mouth,2020,Rayong,24,3.0
28779,Hand Foot Mouth,2020,Rayong,25,2.0
28780,Hand Foot Mouth,2020,Rayong,26,1.0
28781,Hand Foot Mouth,2020,Rayong,27,1.0
28782,Hand Foot Mouth,2020,Rayong,28,3.0
28783,Hand Foot Mouth,2020,Rayong,29,11.0
28784,Hand Foot Mouth,2020,Rayong,30,1.0
28785,Hand Foot Mouth,2020,Rayong,31,1.0
28786,Hand Foot Mouth,2020,Rayong,32,3.0
28787,Hand Foot Mouth,2020,Rayong,33,1.0
28788,Hand Foot Mouth,2020,Rayong,34,5.0
28789,Hand Foot Mouth,2020,Rayong,35,1.0
28790,Hand Foot Mouth,2020,Rayong,36,7.0
28791,Hand Foot Mouth,2020,Rayong,37,1.0
28792,Hand Foot Mouth,2020,Rayong,38,7.0
28793,Hand Foot Mouth,2020,Rayong,39,5.0
28794,Hand Foot Mouth,2020,Rayong,40,5.0
28795,Hand Foot Mouth,2020,Rayong,41,5.0
28796,Hand Foot Mouth,2020,Rayong,42,10.0
28797,Hand Foot Mouth,2020,Rayong,43,27.0
28798,Hand Foot Mouth,2020,Rayong,44,44.0
28799,Hand Foot Mouth,2020,Rayong,45,47.0
28800,Hand Foot Mouth,2020,Rayong,46,30.0
28801,Hand Foot Mouth,2020,Rayong,47,18.0
28802,Hand Foot Mouth,2020,Rayong,48,9.0
28803,Hand Foot Mouth,2020,Rayong,49,26.0
28804,Hand Foot Mouth,2020,Rayong,50,15.0
28805,Hand Foot Mouth,2020,Rayong,51,11.0
28806,Hand Foot Mouth,2020,Rayong,52,3.0
28807,Hand Foot Mouth,2020,Chanthaburi,1,3.0
28808,Hand Foot Mouth,2020,Chanthaburi,2,8.0
28809,Hand Foot Mouth,2020,Chanthaburi,3,12.0
28810,Hand Foot Mouth,2020,Chanthaburi,4,13.0
28811,Hand Foot Mouth,2020,Chanthaburi,5,10.0
28812,Hand Foot Mouth,2020,Chanthaburi,6,4.0
28813,Hand Foot Mouth,2020,Chanthaburi,7,5.0
28814,Hand Foot Mouth,2020,Chanthaburi,8,1.0
28815,Hand Foot Mouth,2020,Chanthaburi,9,9.0
28816,Hand Foot Mouth,2020,Chanthaburi,10,5.0
28817,Hand Foot Mouth,2020,Chanthaburi,11,5.0
28818,Hand Foot Mouth,2020,Chanthaburi,12,1.0
28819,Hand Foot Mouth,2020,Chanthaburi,13,2.0
28820,Hand Foot Mouth,2020,Chanthaburi,14,8.0
28821,Hand Foot Mouth,2020,Chanthaburi,15,1.0
28822,Hand Foot Mouth,2020,Chanthaburi,16,8.0
28823,Hand Foot Mouth,2020,Chanthaburi,17,2.0
28824,Hand Foot Mouth,2020,Chanthaburi,18,3.0
28825,Hand Foot Mouth,2020,Chanthaburi,19,8.0
28826,Hand Foot Mouth,2020,Chanthaburi,20,2.0
28827,Hand Foot Mouth,2020,Chanthaburi,21,4.0
28828,Hand Foot Mouth,2020,Chanthaburi,22,1.0
28829,Hand Foot Mouth,2020,Chanthaburi,23,2.0
28830,Hand Foot Mouth,2020,Chanthaburi,24,5.0
28831,Hand Foot Mouth,2020,Chanthaburi,25,4.0
28832,Hand Foot Mouth,2020,Chanthaburi,26,1.0
28833,Hand Foot Mouth,2020,Chanthaburi,27,3.0
28834,Hand Foot Mouth,2020,Chanthaburi,28,2.0
28835,Hand Foot Mouth,2020,Chanthaburi,29,2.0
28836,Hand Foot Mouth,2020,Chanthaburi,30,2.0
28837,Hand Foot Mouth,2020,Chanthaburi,31,7.0
28838,Hand Foot Mouth,2020,Chanthaburi,32,5.0
28839,Hand Foot Mouth,2020,Chanthaburi,33,3.0
28840,Hand Foot Mouth,2020,Chanthaburi,34,1.0
28841,Hand Foot Mouth,2020,Chanthaburi,35,2.0
28842,Hand Foot Mouth,2020,Chanthaburi,36,6.0
28843,Hand Foot Mouth,2020,Chanthaburi,37,13.0
28844,Hand Foot Mouth,2020,Chanthaburi,38,4.0
28845,Hand Foot Mouth,2020,Chanthaburi,39,6.0
28846,Hand Foot Mouth,2020,Chanthaburi,40,4.0
28847,Hand Foot Mouth,2020,Chanthaburi,41,7.0
28848,Hand Foot Mouth,2020,Chanthaburi,42,8.0
28849,Hand Foot Mouth,2020,Chanthaburi,43,8.0
28850,Hand Foot Mouth,2020,Chanthaburi,44,20.0
28851,Hand Foot Mouth,2020,Chanthaburi,45,27.0
28852,Hand Foot Mouth,2020,Chanthaburi,46,14.0
28853,Hand Foot Mouth,2020,Chanthaburi,47,11.0
28854,Hand Foot Mouth,2020,Chanthaburi,48,12.0
28855,Hand Foot Mouth,2020,Chanthaburi,49,14.0
28856,Hand Foot Mouth,2020,Chanthaburi,50,20.0
28857,Hand Foot Mouth,2020,Chanthaburi,51,26.0
28858,Hand Foot Mouth,2020,Chanthaburi,52,12.0
28859,Hand Foot Mouth,2020,Trat,1,4.0
28860,Hand Foot Mouth,2020,Trat,2,2.0
28861,Hand Foot Mouth,2020,Trat,3,3.0
28862,Hand Foot Mouth,2020,Trat,4,1.0
28863,Hand Foot Mouth,2020,Trat,5,4.0
28864,Hand Foot Mouth,2020,Trat,6,2.0
28865,Hand Foot Mouth,2020,Trat,7,2.0
28866,Hand Foot Mouth,2020,Trat,8,8.0
28867,Hand Foot Mouth,2020,Trat,9,2.0
28868,Hand Foot Mouth,2020,Trat,10,2.0
28869,Hand Foot Mouth,2020,Trat,11,1.0
28870,Hand Foot Mouth,2020,Trat,12,8.0
28871,Hand Foot Mouth,2020,Trat,13,8.0
28872,Hand Foot Mouth,2020,Trat,14,8.0
28873,Hand Foot Mouth,2020,Trat,15,8.0
28874,Hand Foot Mouth,2020,Trat,16,8.0
28875,Hand Foot Mouth,2020,Trat,17,8.0
28876,Hand Foot Mouth,2020,Trat,18,3.0
28877,Hand Foot Mouth,2020,Trat,19,8.0
28878,Hand Foot Mouth,2020,Trat,20,8.0
28879,Hand Foot Mouth,2020,Trat,21,8.0
28880,Hand Foot Mouth,2020,Trat,22,1.0
28881,Hand Foot Mouth,2020,Trat,23,8.0
28882,Hand Foot Mouth,2020,Trat,24,1.0
28883,Hand Foot Mouth,2020,Trat,25,8.0
28884,Hand Foot Mouth,2020,Trat,26,2.0
28885,Hand Foot Mouth,2020,Trat,27,8.0
28886,Hand Foot Mouth,2020,Trat,28,8.0
28887,Hand Foot Mouth,2020,Trat,29,1.0
28888,Hand Foot Mouth,2020,Trat,30,8.0
28889,Hand Foot Mouth,2020,Trat,31,1.0
28890,Hand Foot Mouth,2020,Trat,32,8.0
28891,Hand Foot Mouth,2020,Trat,33,2.0
28892,Hand Foot Mouth,2020,Trat,34,8.0
28893,Hand Foot Mouth,2020,Trat,35,8.0
28894,Hand Foot Mouth,2020,Trat,36,8.0
28895,Hand Foot Mouth,2020,Trat,37,8.0
28896,Hand Foot Mouth,2020,Trat,38,8.0
28897,Hand Foot Mouth,2020,Trat,39,3.0
28898,Hand Foot Mouth,2020,Trat,40,2.0
28899,Hand Foot Mouth,2020,Trat,41,2.0
28900,Hand Foot Mouth,2020,Trat,42,11.0
28901,Hand Foot Mouth,2020,Trat,43,17.0
28902,Hand Foot Mouth,2020,Trat,44,3.0
28903,Hand Foot Mouth,2020,Trat,45,1.0
28904,Hand Foot Mouth,2020,Trat,46,5.0
28905,Hand Foot Mouth,2020,Trat,47,3.0
28906,Hand Foot Mouth,2020,Trat,48,4.0
28907,Hand Foot Mouth,2020,Trat,49,2.0
28908,Hand Foot Mouth,2020,Trat,50,8.0
28909,Hand Foot Mouth,2020,Trat,51,7.0
28910,Hand Foot Mouth,2020,Trat,52,3.0
28911,Hand Foot Mouth,2020,Chachoengsao,1,4.0
28912,Hand Foot Mouth,2020,Chachoengsao,2,6.0
28913,Hand Foot Mouth,2020,Chachoengsao,3,11.0
28914,Hand Foot Mouth,2020,Chachoengsao,4,6.0
28915,Hand Foot Mouth,2020,Chachoengsao,5,7.0
28916,Hand Foot Mouth,2020,Chachoengsao,6,8.0
28917,Hand Foot Mouth,2020,Chachoengsao,7,3.0
28918,Hand Foot Mouth,2020,Chachoengsao,8,5.0
28919,Hand Foot Mouth,2020,Chachoengsao,9,5.0
28920,Hand Foot Mouth,2020,Chachoengsao,10,1.0
28921,Hand Foot Mouth,2020,Chachoengsao,11,4.0
28922,Hand Foot Mouth,2020,Chachoengsao,12,3.0
28923,Hand Foot Mouth,2020,Chachoengsao,13,8.0
28924,Hand Foot Mouth,2020,Chachoengsao,14,8.0
28925,Hand Foot Mouth,2020,Chachoengsao,15,8.0
28926,Hand Foot Mouth,2020,Chachoengsao,16,1.0
28927,Hand Foot Mouth,2020,Chachoengsao,17,1.0
28928,Hand Foot Mouth,2020,Chachoengsao,18,1.0
28929,Hand Foot Mouth,2020,Chachoengsao,19,8.0
28930,Hand Foot Mouth,2020,Chachoengsao,20,8.0
28931,Hand Foot Mouth,2020,Chachoengsao,21,1.0
28932,Hand Foot Mouth,2020,Chachoengsao,22,2.0
28933,Hand Foot Mouth,2020,Chachoengsao,23,3.0
28934,Hand Foot Mouth,2020,Chachoengsao,24,2.0
28935,Hand Foot Mouth,2020,Chachoengsao,25,8.0
28936,Hand Foot Mouth,2020,Chachoengsao,26,2.0
28937,Hand Foot Mouth,2020,Chachoengsao,27,1.0
28938,Hand Foot Mouth,2020,Chachoengsao,28,2.0
28939,Hand Foot Mouth,2020,Chachoengsao,29,5.0
28940,Hand Foot Mouth,2020,Chachoengsao,30,1.0
28941,Hand Foot Mouth,2020,Chachoengsao,31,8.0
28942,Hand Foot Mouth,2020,Chachoengsao,32,8.0
28943,Hand Foot Mouth,2020,Chachoengsao,33,1.0
28944,Hand Foot Mouth,2020,Chachoengsao,34,8.0
28945,Hand Foot Mouth,2020,Chachoengsao,35,8.0
28946,Hand Foot Mouth,2020,Chachoengsao,36,2.0
28947,Hand Foot Mouth,2020,Chachoengsao,37,8.0
28948,Hand Foot Mouth,2020,Chachoengsao,38,2.0
28949,Hand Foot Mouth,2020,Chachoengsao,39,1.0
28950,Hand Foot Mouth,2020,Chachoengsao,40,8.0
28951,Hand Foot Mouth,2020,Chachoengsao,41,6.0
28952,Hand Foot Mouth,2020,Chachoengsao,42,9.0
28953,Hand Foot Mouth,2020,Chachoengsao,43,25.0
28954,Hand Foot Mouth,2020,Chachoengsao,44,23.0
28955,Hand Foot Mouth,2020,Chachoengsao,45,19.0
28956,Hand Foot Mouth,2020,Chachoengsao,46,9.0
28957,Hand Foot Mouth,2020,Chachoengsao,47,23.0
28958,Hand Foot Mouth,2020,Chachoengsao,48,9.0
28959,Hand Foot Mouth,2020,Chachoengsao,49,7.0
28960,Hand Foot Mouth,2020,Chachoengsao,50,12.0
28961,Hand Foot Mouth,2020,Chachoengsao,51,6.0
28962,Hand Foot Mouth,2020,Chachoengsao,52,2.0
28963,Hand Foot Mouth,2020,Prachinburi,1,4.0
28964,Hand Foot Mouth,2020,Prachinburi,2,2.0
28965,Hand Foot Mouth,2020,Prachinburi,3,1.0
28966,Hand Foot Mouth,2020,Prachinburi,4,8.0
28967,Hand Foot Mouth,2020,Prachinburi,5,2.0
28968,Hand Foot Mouth,2020,Prachinburi,6,3.0
28969,Hand Foot Mouth,2020,Prachinburi,7,3.0
28970,Hand Foot Mouth,2020,Prachinburi,8,8.0
28971,Hand Foot Mouth,2020,Prachinburi,9,2.0
28972,Hand Foot Mouth,2020,Prachinburi,10,4.0
28973,Hand Foot Mouth,2020,Prachinburi,11,2.0
28974,Hand Foot Mouth,2020,Prachinburi,12,1.0
28975,Hand Foot Mouth,2020,Prachinburi,13,1.0
28976,Hand Foot Mouth,2020,Prachinburi,14,8.0
28977,Hand Foot Mouth,2020,Prachinburi,15,1.0
28978,Hand Foot Mouth,2020,Prachinburi,16,8.0
28979,Hand Foot Mouth,2020,Prachinburi,17,1.0
28980,Hand Foot Mouth,2020,Prachinburi,18,8.0
28981,Hand Foot Mouth,2020,Prachinburi,19,1.0
28982,Hand Foot Mouth,2020,Prachinburi,20,8.0
28983,Hand Foot Mouth,2020,Prachinburi,21,8.0
28984,Hand Foot Mouth,2020,Prachinburi,22,8.0
28985,Hand Foot Mouth,2020,Prachinburi,23,8.0
28986,Hand Foot Mouth,2020,Prachinburi,24,1.0
28987,Hand Foot Mouth,2020,Prachinburi,25,8.0
28988,Hand Foot Mouth,2020,Prachinburi,26,1.0
28989,Hand Foot Mouth,2020,Prachinburi,27,2.0
28990,Hand Foot Mouth,2020,Prachinburi,28,1.0
28991,Hand Foot Mouth,2020,Prachinburi,29,8.0
28992,Hand Foot Mouth,2020,Prachinburi,30,1.0
28993,Hand Foot Mouth,2020,Prachinburi,31,8.0
28994,Hand Foot Mouth,2020,Prachinburi,32,8.0
28995,Hand Foot Mouth,2020,Prachinburi,33,1.0
28996,Hand Foot Mouth,2020,Prachinburi,34,8.0
28997,Hand Foot Mouth,2020,Prachinburi,35,8.0
28998,Hand Foot Mouth,2020,Prachinburi,36,3.0
28999,Hand Foot Mouth,2020,Prachinburi,37,8.0
29000,Hand Foot Mouth,2020,Prachinburi,38,1.0
29001,Hand Foot Mouth,2020,Prachinburi,39,1.0
29002,Hand Foot Mouth,2020,Prachinburi,40,9.0
29003,Hand Foot Mouth,2020,Prachinburi,41,18.0
29004,Hand Foot Mouth,2020,Prachinburi,42,19.0
29005,Hand Foot Mouth,2020,Prachinburi,43,31.0
29006,Hand Foot Mouth,2020,Prachinburi,44,77.0
29007,Hand Foot Mouth,2020,Prachinburi,45,60.0
29008,Hand Foot Mouth,2020,Prachinburi,46,47.0
29009,Hand Foot Mouth,2020,Prachinburi,47,28.0
29010,Hand Foot Mouth,2020,Prachinburi,48,17.0
29011,Hand Foot Mouth,2020,Prachinburi,49,17.0
29012,Hand Foot Mouth,2020,Prachinburi,50,25.0
29013,Hand Foot Mouth,2020,Prachinburi,51,25.0
29014,Hand Foot Mouth,2020,Prachinburi,52,8.0
29015,Hand Foot Mouth,2020,Nakhon Nayok,1,1.0
29016,Hand Foot Mouth,2020,Nakhon Nayok,2,8.0
29017,Hand Foot Mouth,2020,Nakhon Nayok,3,1.0
29018,Hand Foot Mouth,2020,Nakhon Nayok,4,8.0
29019,Hand Foot Mouth,2020,Nakhon Nayok,5,2.0
29020,Hand Foot Mouth,2020,Nakhon Nayok,6,8.0
29021,Hand Foot Mouth,2020,Nakhon Nayok,7,8.0
29022,Hand Foot Mouth,2020,Nakhon Nayok,8,8.0
29023,Hand Foot Mouth,2020,Nakhon Nayok,9,1.0
29024,Hand Foot Mouth,2020,Nakhon Nayok,10,8.0
29025,Hand Foot Mouth,2020,Nakhon Nayok,11,8.0
29026,Hand Foot Mouth,2020,Nakhon Nayok,12,8.0
29027,Hand Foot Mouth,2020,Nakhon Nayok,13,1.0
29028,Hand Foot Mouth,2020,Nakhon Nayok,14,8.0
29029,Hand Foot Mouth,2020,Nakhon Nayok,15,8.0
29030,Hand Foot Mouth,2020,Nakhon Nayok,16,8.0
29031,Hand Foot Mouth,2020,Nakhon Nayok,17,1.0
29032,Hand Foot Mouth,2020,Nakhon Nayok,18,8.0
29033,Hand Foot Mouth,2020,Nakhon Nayok,19,8.0
29034,Hand Foot Mouth,2020,Nakhon Nayok,20,8.0
29035,Hand Foot Mouth,2020,Nakhon Nayok,21,8.0
